product_id,product_name,category,about_product,discounted_price,actual_price,rating,rating_count,img_link,product_link,short_name
B00GGGOYEU,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,make plugandplay connections with mobile phones mp3 players digital cameras and pdas external hard drives ideal for transferring your pictures from your digital camera to your pcconnect a peripheral with a 5pin miniusb port to an usb hub or usb port on pccompatible with usb 10 11 and 20pc compatible 1 year warranty,299.0,699.0,3.9,1454.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Wb7LHAeLL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Storite-USB-2-0-Mini-External/dp/B00GGGOYEU/ref=sr_1_489?qid=1672909149&s=electronics&sr=1-489,Storite USB 2.0 A to...
B08FD2VSD9,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",resolution 4k ultra hd 3860 x 2160  refresh rate 60 hertzconnectivity  3 hdmi ports to connect set top box blue ray players  1 usb ports to connect hard drives and other usb devicessound 24 watts output  dolby audio power speakers  surround virtualizersmart tv features builtin wifi  prime video 4k android tvhdr 10 aigoogle assistant  certified android p screen casttcast 2gb ram  16gb rom 5000 apps youtube netflixdisplay  a grade panel  uhd  hdr 10  slim designwarranty information 2 year comprehensive warranty provided by the manufacturer from date of purchaseinstallation for installation wall mounting demo of this product once delivered directly contact brand support visit brand website for toll free numebrs and provide products model name and sellers details mentioned on your invoice the service center will allot you a convenient slot for the service,24990.0,51990.0,4.2,2951.0,https://m.media-amazon.com/images/I/51UuhCYmBnL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/TCL-inches-Certified-Android-43P615/dp/B08FD2VSD9/ref=sr_1_490?qid=1672909149&s=electronics&sr=1-490,TCL 108 cm (43 inches)...
B0BQRJ3C47,"REDTECH USB-C to Lightning Cable 3.3FT, [Apple MFi Certified] Lightning to Type C Fast Charging Cord Compatible with iPhone 14/13/13 pro/Max/12/11/X/XS/XR/8, Supports Power Delivery - White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,the fastest charge  this iphone usb c cable supports pd 30 fast charging up to 20w with usbc power delivery adapters such as 18w 20w 29w 30w 61w or 87w charge your iphone from 0 to 50 in just 25 mins and data transfer speeds up to 480mbps 1200 songs synced per minuteamazing durability  with toprated material and coated with premium tpe syncwire apple usb c cable has exceptional durability to be bent at 90 degrees for 15000 times and the connector is capable of holding up to 20kg of weight without falling offperfect compatibility  syncwire type c to lightning cable supports pd fast charge 3a max for iphone 14 iphone 14 pro iphone 14 pro max iphone 13 mini iphone 13 pro max iphone 13 iphone 12 pro iphone 12 pro max iphone 11 iphone 11 pro iphone 11 pro max iphone 8 iphone 8 plus iphone x iphone xs iphone xr iphone xs max ipad 8 ipad pro 105inch ipad pro 129inch 1st generation ipad pro 129inch 2nd generationapple mfi certified  lightning cable ensure 100 compatibility with iphone 14 13 13 pro 13 pro max 13 mini 12 12 mini 12 pro 12 pro max se 2020 iphone 11 11 pro 11 pro max xr  xs  xs max x 8 8 plus and ipad20w fast charging cable usb c to lightning cable supports safe highspeed charging and fast data transferworking better and quick charge your devicesnoteyou need to use 20w or above usbc power adapter to achieve power delivery fast charge,249.0,999.0,5.0,0.0,https://m.media-amazon.com/images/I/31-q0xhaTAL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/REDTECH-Lightning-Certified-Charging-Compatible/dp/B0BQRJ3C47/ref=sr_1_491?qid=1672909149&s=electronics&sr=1-491,REDTECH USB-C to Lightning Cable...
B095JPKPH3,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",resolution 4k ultra hd 3840x2160  refresh rate  60 hertz  178 degree wide viewing angleconnectivity 3 hdmi ports hdmi 21 compatible hdmi 1 supports earc to connect set top box blu ray players gaming console  2 usb ports to connect hard drives and other usb devicessound  30 watts output  cotuned with dynaudio  dolby audiosmart tv features  android tv 10 handsfree voice control with speak now  google assistant  oneplus connect 20  oxygenplay 20  data saver plus  kids mode  game mode dimension without stand  1448m788cm838cmdisplay  1 billion colors  gamma engine  hdr10 certified hdr10 hlg  memc  bezelless design  953 screen to body ratiowarranty information 1 year comprehensive warranty and additional 1 year on panel provided by the manufacturer from date of purchaseinstallation this tv comes with a wall mount inside the box installationwall mountingdemo will be arranged by amazon home services for any other information please contact amazon customer support,61999.0,69999.0,4.1,6753.0,https://m.media-amazon.com/images/I/41sSPp4pkYL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/OnePlus-163-8-inches-Android-65U1S/dp/B095JPKPH3/ref=sr_1_492?qid=1672909149&s=electronics&sr=1-492,OnePlus 163.8 cm (65 inches)...
B087JWLZ2K,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",resolution 4k ultra hd 3840 x 2160  refresh rate 60 hertz  178 wide viewing angleconnectivity 3 hdmi 20 ports to connect set top box blu ray players gaming console  1 usb 30 and 1 usb 20 ports to connect hard drives and other usb devices  ir port to control connected devices like soundbars receivers and set top boxessound output inbuilt 20 watts powerful speakers  dolby atmossmart tv features with builtin fire tv  built in alexa and alexa voice controls  dth settop box integration to switch between dth tv channels and ott apps from home screen  supported apps prime video  netflix  disney  hotstar  youtube  5000 apps from fire os store  display mirroring  195ghz quad core processor  15gb ramddr  8gb flash memorydisplay a grade led panel  dolby vision  hdr 10  hlg  amlogic 9th generation imaging engine  ultra bright screen  advance picture processing  antialiasing  dynamic contrast  dynamic backlightwarranty information 1 year comprehensive warranty on product and 1 year additional warranty on panel for malfunction arising from manufacturing defects 1click warranty support on amazon for malfunction arising from manufacturing defects get brand authorized service genuine parts and a paperless warranty claim experience through your amazon account hassle free process with complete visibility to every step of your warranty claim for claiming warranty a go to your orders section b select the product c click on get product support and d schedule an appointmentinstallationwall mountingdemo will be arranged by amazon home services for warranty and device related issues go to your orders on amazonin or amazon shopping app  locate your tv order  select get product support and schedule a service for any other information please contact amazon customer support,24499.0,50000.0,3.9,3518.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51z60rNcKSL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-108cm-inch-Ultra-Smart/dp/B087JWLZ2K/ref=sr_1_493?qid=1672909149&s=electronics&sr=1-493,AmazonBasics 108 cm (43 inches)...
B09DSXK8JX,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",resolution  hd ready 1366x768 resolution  refresh rate  60 hertz  178 degree wide viewing angleconnectivity 3 hdmi ports to connect set top box bluray speakers or a gaming console  2 usb ports to connect hard drives or other usb devicessound 40 watts output  powerful speakers with crystal clear audiosmart tv features  google voice assistance  android 90 pie  smart remote  bezelless design  supported applications  sony liv disneyhotstar zee5 youtube and more  display mirroring for compatible devicesdisplay  durable a grade dled panel  ultra bright screen for flawless picture quality even in bright roomswarranty information 1 year warranty provided by kodak tv from date of purchaseeasy returns this product is eligible for replacement within 10 days of delivery in case of any product defects damage or features not matching the description,10499.0,19499.0,4.2,1510.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41xL87ElgjL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Kodak-inches-Certified-Android-32HDX7XPROBL/dp/B09DSXK8JX/ref=sr_1_494?qid=1672909149&s=electronics&sr=1-494,Kodak 80 cm (32 inches)...
B08V9C4B1J,"Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G, Z Flip3 5G, S22 5G, S22 Ultra, S21, S20, S20FE, A52, A73, A53 (0.25M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,note before purchasethis is a usbc to usbc cable which means it has the same usb c plug on both ends please be aware that this is not a usbc to usba cable besides you may need a usb c wall charger to charge your devicenylon braided small size with a tested 20000 bend lifespan synqe usb c charging cable with heavy duty braided and strong metal connections is far more durable short size makes it comfortable to use with power banks and android auto3a60w rapid chargingbuiltin smart chip which makes this type c to type c pd cable strong enough to support max 3a current 60w power throughput as well as support fast charging for more phone and power banks likesamsung galaxy note 10 s20 ultra s21realme power bank and more type c devices you need a usb c wall charger  power bank to charge your device and we recommend using the original wall charger60w high speed charging output power up to 20v 3a which is ensured by highspeed safe charging and the usb 20 supports data transfer speed can reach 4060mbs 480mbps note this product do not support video output and monitor connection12months warranty 12 months warranty and friendly customer services ensures the longtime enjoyment of your purchase if you meet any question or problem please dont hesitate to connect with us,349.0,999.0,4.3,838.0,https://m.media-amazon.com/images/I/31FmMK7a9PL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Synqe-Braided-Charging-Compatible-Samsung/dp/B08V9C4B1J/ref=sr_1_495?qid=1672909149&s=electronics&sr=1-495,Synqe Type C to Type...
B08PKBMJKS,Airtel DigitalTV HD Setup Box Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",note  please match the image with your existing remote before placing the orderremote must be exactly same function to function as per your old remote please match properly before orderingsend old remote picture at 919016382240 whatsapp  ask for link to order compatible remoteexactly same remote will only work no backlight in remote displaycompatible with airtel dth set top box remote pairing required to sync tv functions,197.0,499.0,3.8,136.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Lfjbfc47L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Airtel-DigitalTV-Setup-Box-Remote/dp/B08PKBMJKS/ref=sr_1_496?qid=1672909149&s=electronics&sr=1-496,Airtel DigitalTV HD Setup Box...
B0B8VQ7KDS,Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Feature + Free Standard Installation (6 Months Pack),"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers",airtel hd set top box brings theatrelike experience to your home with hd premium quality video 1080i resolution and dolby digital plus 51 surround soundairtel d2h allows you to pause record and play live tv so that you never miss your favourites as you can watch them later as per your conveniencecustomise one of the cheapest dth plans with the freedom to choose from 550 sd  hd channelsenjoy free delivery and hasslefree installation of your dth set top box any other accessory which is not a part of the standard installation will be charged separatelyincluded are only basic free to air channels you can add other channels by subscribing to them and paying an additional respective amount,1299.0,2499.0,4.3,301.0,https://m.media-amazon.com/images/I/41Jy61seJKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Airtel-Pack-Entertainment-Installation-Months/dp/B0B8VQ7KDS/ref=sr_1_497?qid=1672909149&s=electronics&sr=1-497,Airtel Digital TV HD Set...
B086JTMRYL,"ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,mfi certified this usbc to lightning cable is certified mfm made for iphone by apple to ensure safe reliable and fast charging and syncingpd fast charging charge your iphone 13 up to 50 in 30 minutes when used with usbc pd charger fast charging compatible with iphone 1414 pro14 pro max14 plus iphone 131211x8 series iphone se 2020 ipad 8pro 129 1st and 2nd genpro 105stable file transfer connect your lightningenabled iphone ipad or ipod to your usbc ready mac imac or ipad pro and transfer files rat blisteringly fast speeds without worrying about the dreaded accessory may not be supported alertbuilt to last the durable braided nylon casing ensures fewer tangles and more tensile strength than apples official cables aluminum cased plug heads ensure your cable wont get damaged when plugging in and outcompatibility this usbc to lighting iphone cable supports fast charging for iphone 14131211x876 series iphone se 32 ipad pro 129 1st and 2nd gen ipad 8th gen ipad pro 105 18w or above usbc pd adapter required,1519.0,1899.0,4.4,19763.0,https://m.media-amazon.com/images/I/41I2mS67DyL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/ESR-Lightning-MFi-Certified-Delivery-Charging/dp/B086JTMRYL/ref=sr_1_498?qid=1672909149&s=electronics&sr=1-498,ESR USB C to Lightning...
